13,6,1201.00,351.00,92.75,362.15,0.98,-1,-1,-1
13,7,560.77,262.00,112.55,254.83,1.00,-1,-1,-1
13,8,359.88,328.78,87.72,216.70,1.00,-1,-1,-1
13,13,551.28,169.32,34.56,110.01,0.97,-1,-1,-1
13,14,607.61,192.90,100.47,261.70,0.99,-1,-1,-1
13,15,199.81,229.24,143.52,409.42,1.00,-1,-1,-1
13,12,608.49,149.47,46.60,109.38,0.91,-1,-1,-1
13,11,262.82,221.89,161.89,304.62,0.97,-1,-1,-1
13,16,745.68,151.86,64.13,142.07,0.95,-1,-1,-1
13,9,670.02,267.10,100.77,238.96,0.99,-1,-1,-1
14,1,434.73,228.16,125.85,272.43,1.00,-1,-1,-1
14,2,961.37,212.13,222.02,501.20,1.00,-1,-1,-1
14,4,759.44,243.72,98.60,262.27,1.00,-1,-1,-1
14,6,1198.56,351.48,93.80,363.62,0.98,-1,-1,-1
14,7,560.01,261.06,112.39,255.11,1.00,-1,-1,-1
14,8,363.10,327.30,88.38,218.02,1.00,-1,-1,-1
14,13,550.50,169.88,34.39,108.51,0.98,-1,-1,-1
14,14,607.12,191.88,100.35,264.99,1.00,-1,-1,-1
14,15,197.49,227.78,143.57,408.31,1.00,-1,-1,-1
14,11,265.55,223.14,155.86,304.36,0.96,-1,-1,-1
14,16,744.05,151.21,67.88,150.74,0.95,-1,-1,-1
14,9,670.71,266.23,99.79,239.15,0.97,-1,-1,-1
14,3,314.62,174.87,47.66,59.17,0.93,-1,-1,-1
14,5,685.85,155.19,55.74,129.08,0.94,-1,-1,-1
15,1,436.06,228.55,126.39,271.89,1.00,-1,-1,-1
15,2,962.29,211.20,222.09,501.89,1.00,-1,-1,-1
15,4,759.97,243.26,98.43,261.30,1.00,-1,-1,-1
15,6,1200.34,353.60,93.51,362.23,0.96,-1,-1,-1
15,7,559.70,262.06,111.67,253.22,1.00,-1,-1,-1
15,8,366.04,327.45,88.28,216.54,1.00,-1,-1,-1
15,13,550.51,171.41,33.77,105.29,0.98,-1,-1,-1
15,14,609.88,193.50,97.66,260.30,1.00,-1,-1,-1
15,15,193.59,228.58,143.52,405.39,1.00,-1,-1,-1
15,11,269.67,221.66,151.80,306.45,0.98,-1,-1,-1
15,16,745.61,150.29,63.44,140.86,0.95,-1,-1,-1
15,9,671.95,266.58,98.84,239.20,0.98,-1,-1,-1
15,12,608.36,149.88,45.22,106.19,0.92,-1,-1,-1
16,1,437.10,228.72,127.31,273.05,1.00,-1,-1,-1
16,2,963.53,210.21,222.33,502.80,1.00,-1,-1,-1
16,4,756.72,240.42,99.21,262.95,1.00,-1,-1,-1
16,6,1199.21,355.67,93.60,360.42,0.96,-1,-1,-1
16,7,558.96,261.81,111.28,252.48,1.00,-1,-1,-1
16,8,368.67,326.21,88.29,216.67,1.00,-1,-1,-1
16,13,550.23,172.64,33.48,102.77,0.98,-1,-1,-1
16,14,611.44,195.51,94.91,254.44,1.00,-1,-1,-1
16,15,189.21,225.52,144.61,405.82,1.00,-1,-1,-1
16,11,274.20,220.40,146.21,305.03,0.98,-1,-1,-1
16,12,606.12,148.67,45.90,107.98,0.93,-1,-1,-1
16,3,314.97,174.01,51.67,63.83,0.93,-1,-1,-1
16,5,688.60,159.76,56.47,130.47,0.97,-1,-1,-1
17,1,437.24,228.13,127.96,274.17,1.00,-1,-1,-1
17,2,962.83,209.20,222.73,504.44,1.00,-1,-1,-1
17,4,760.20,236.06,100.19,266.23,1.00,-1,-1,-1
17,6,1201.08,354.40,93.76,361.77,0.96,-1,-1,-1
17,7,559.21,261.07,111.41,253.52,1.00,-1,-1,-1
17,8,371.02,325.12,87.36,215.41,1.00,-1,-1,-1
17,13,550.11,171.04,34.14,103.24,0.98,-1,-1,-1
17,14,612.13,196.31,94.28,253.54,1.00,-1,-1,-1
17,15,187.12,223.06,145.96,406.80,1.00,-1,-1,-1
17,11,278.76,219.21,140.95,302.82,0.99,-1,-1,-1
17,12,605.34,147.60,47.48,111.89,0.96,-1,-1,-1
17,16,740.88,148.90,67.17,149.18,0.96,-1,-1,-1
17,9,675.51,265.23,97.94,239.13,0.99,-1,-1,-1
18,1,437.81,227.92,127.65,273.29,1.00,-1,-1,-1
18,2,963.18,208.18,222.95,505.70,1.00,-1,-1,-1
18,4,761.41,234.43,100.78,267.47,1.00,-1,-1,-1
18,6,1199.83,357.18,93.69,359.67,0.97,-1,-1,-1
18,7,560.77,259.50,111.22,253.25,1.00,-1,-1,-1
18,8,372.92,324.74,85.40,212.30,0.99,-1,-1,-1
18,13,549.75,167.77,35.71,106.78,0.99,-1,-1,-1
18,14,614.22,195.29,95.04,256.51,0.99,-1,-1,-1
18,15,185.97,222.82,146.58,406.62,1.00,-1,-1,-1
18,11,281.29,221.30,134.60,297.75,0.97,-1,-1,-1
18,12,605.20,147.20,47.79,112.71,0.96,-1,-1,-1
18,16,741.08,145.75,67.16,148.38,0.95,-1,-1,-1
18,9,677.48,264.31,97.51,240.38,0.97,-1,-1,-1
18,3,312.75,172.29,52.46,64.09,0.95,-1,-1,-1
19,1,437.36,227.86,127.33,272.30,1.00,-1,-1,-1
19,2,963.86,207.16,223.27,506.81,1.00,-1,-1,-1
19,4,760.69,233.18,101.35,267.93,1.00,-1,-1,-1
19,6,1197.08,355.52,94.83,360.90,0.96,-1,-1,-1
19,7,561.25,258.93,111.35,253.80,1.00,-1,-1,-1
19,8,374.63,323.97,83.10,208.48,0.99,-1,-1,-1
19,13,549.32,167.22,36.24,107.46,0.99,-1,-1,-1
19,14,615.88,195.59,93.52,254.33,0.99,-1,-1,-1
19,15,182.78,222.76,147.66,406.01,1.00,-1,-1,-1
19,11,279.50,220.77,132.92,297.45,0.98,-1,-1,-1
19,12,605.08,145.74,48.08,113.01,0.95,-1,-1,-1
19,9,678.33,262.67,97.03,240.82,0.96,-1,-1,-1
19,20,-0.68,290.80,45.09,194.40,0.91,-1,-1,-1
20,1,437.21,227.85,127.03,271.29,1.00,-1,-1,-1
20,2,963.64,206.14,223.64,507.86,1.00,-1,-1,-1
20,4,756.88,232.74,101.28,267.43,1.00,-1,-1,-1
20,6,1197.12,356.84,95.13,360.07,0.98,-1,-1,-1
20,7,561.34,258.08,111.59,254.66,1.00,-1,-1,-1
20,8,375.99,322.38,81.93,208.44,0.99,-1,-1,-1
20,13,549.84,167.01,36.43,107.07,0.99,-1,-1,-1
20,14,617.14,194.40,92.96,254.14,0.99,-1,-1,-1
20,15,174.58,223.42,148.69,401.88,1.00,-1,-1,-1
20,11,282.96,216.62,133.14,301.69,0.99,-1,-1,-1
20,12,604.31,145.84,48.32,113.77,0.95,-1,-1,-1
20,20,-0.67,286.35,45.70,197.16,0.93,-1,-1,-1
20,5,680.13,152.94,56.42,130.97,0.98,-1,-1,-1
20,3,307.04,173.51,54.04,64.01,0.91,-1,-1,-1
21,1,436.69,225.20,127.71,273.57,1.00,-1,-1,-1
21,2,963.33,204.47,224.21,509.55,1.00,-1,-1,-1
21,4,760.74,231.29,101.34,267.89,1.00,-1,-1,-1
21,6,1199.07,355.31,95.42,361.77,0.98,-1,-1,-1
21,7,562.44,258.44,110.86,253.00,1.00,-1,-1,-1
21,8,377.05,319.16,81.58,210.46,0.99,-1,-1,-1
21,13,549.97,168.93,35.99,104.95,0.99,-1,-1,-1
21,14,618.01,194.63,92.56,253.41,0.99,-1,-1,-1
21,15,169.62,222.35,150.91,399.77,1.00,-1,-1,-1
21,11,287.69,216.31,131.60,302.49,0.98,-1,-1,-1
21,12,604.58,145.23,48.64,115.36,0.96,-1,-1,-1
21,20,-0.74,284.07,46.05,198.87,0.95,-1,-1,-1
21,3,289.39,172.44,75.50,90.40,0.92,-1,-1,-1
21,16,740.25,142.02,71.69,158.66,0.93,-1,-1,-1
22,1,435.93,221.58,127.65,275.11,1.00,-1,-1,-1
22,2,962.27,203.20,224.29,510.82,1.00,-1,-1,-1
22,4,763.87,230.12,100.70,267.40,0.99,-1,-1,-1
22,6,1199.92,355.36,95.30,361.77,0.98,-1,-1,-1
22,7,562.97,259.27,110.32,251.69,1.00,-1,-1,-1
22,8,380.35,316.00,80.83,211.24,0.99,-1,-1,-1
22,13,550.24,168.32,36.09,104.82,0.99,-1,-1,-1
22,14,618.25,194.73,91.85,252.46,0.99,-1,-1,-1
22,15,175.11,219.97,151.36,398.42,1.00,-1,-1,-1
22,11,291.74,215.53,129.78,301.92,0.99,-1,-1,-1
22,12,605.23,143.69,49.00,116.60,0.96,-1,-1,-1
22,20,0.22,283.47,45.69,197.10,0.95,-1,-1,-1
22,3,284.35,169.18,85.19,102.99,0.91,-1,-1,-1
22,16,742.94,140.35,70.98,157.89,0.94,-1,-1,-1
22,9,685.59,255.99,96.78,242.68,0.99,-1,-1,-1
23,1,437.11,217.60,126.59,274.37,1.00,-1,-1,-1
23,2,962.45,202.10,224.49,511.92,1.00,-1,-1,-1
23,4,764.89,230.37,100.10,266.54,0.99,-1,-1,-1
23,6,1203.62,356.68,93.83,359.14,0.91,-1,-1,-1
23,7,562.83,260.27,109.45,249.88,1.00,-1,-1,-1
23,8,385.18,314.20,77.91,204.95,0.99,-1,-1,-1
23,13,550.78,166.11,36.59,106.12,0.98,-1,-1,-1
23,14,616.28,192.80,92.29,254.10,0.99,-1,-1,-1
23,15,170.27,218.44,152.64,395.35,1.00,-1,-1,-1
23,11,295.79,215.87,127.92,300.86,1.00,-1,-1,-1
23,12,610.36,143.77,48.00,114.44,0.96,-1,-1,-1
23,20,0.79,281.22,45.79,197.16,0.95,-1,-1,-1
23,3,277.84,168.29,94.50,114.01,0.94,-1,-1,-1
23,9,683.29,256.38,95.91,241.59,0.99,-1,-1,-1
24,1,438.29,216.13,124.64,272.11,1.00,-1,-1,-1
24,2,963.80,201.06,224.64,512.96,1.00,-1,-1,-1
24,4,766.18,229.84,100.03,266.87,1.00,-1,-1,-1
24,7,564.28,260.66,108.78,247.87,1.00,-1,-1,-1
24,8,387.25,313.59,77.46,205.94,0.99,-1,-1,-1
24,13,550.87,165.94,36.33,105.30,0.98,-1,-1,-1
24,14,617.02,194.73,91.46,252.08,0.99,-1,-1,-1
24,15,157.19,216.56,156.18,392.30,1.00,-1,-1,-1
24,11,297.89,216.00,125.98,299.62,1.00,-1,-1,-1
24,12,607.29,143.15,47.66,113.59,0.96,-1,-1,-1
24,20,0.60,279.82,45.83,197.16,0.94,-1,-1,-1
24,3,277.30,167.93,98.37,118.60,0.91,-1,-1,-1
24,9,681.88,254.53,96.15,243.20,0.99,-1,-1,-1
24,5,674.76,148.32,53.17,123.88,0.94,-1,-1,-1
25,1,439.13,215.62,122.36,269.27,1.00,-1,-1,-1
25,2,964.49,200.70,224.33,513.32,1.00,-1,-1,-1
25,4,767.63,229.01,100.70,268.31,1.00,-1,-1,-1
25,7,565.31,260.82,108.89,247.80,1.00,-1,-1,-1
25,8,390.67,312.08,76.55,205.67,0.99,-1,-1,-1
25,13,550.42,165.23,36.54,105.66,0.98,-1,-1,-1
25,14,617.61,194.16,90.48,249.98,0.99,-1,-1,-1
25,15,151.32,213.89,159.62,390.59,1.00,-1,-1,-1
25,11,299.23,209.47,125.35,300.98,1.00,-1,-1,-1
25,12,605.20,140.95,49.40,117.89,0.96,-1,-1,-1
25,20,1.27,279.41,45.05,192.99,0.96,-1,-1,-1
25,3,268.35,176.46,102.48,125.33,0.92,-1,-1,-1
25,9,682.05,254.52,95.49,242.48,0.99,-1,-1,-1
26,1,442.05,214.82,118.92,262.91,1.00,-1,-1,-1
26,2,965.90,199.94,224.58,514.08,1.00,-1,-1,-1
26,4,770.04,228.73,100.53,268.19,1.00,-1,-1,-1
26,7,565.73,261.55,108.17,245.80,1.00,-1,-1,-1
26,8,395.25,308.91,75.48,204.94,0.99,-1,-1,-1
26,13,551.38,165.63,36.37,104.49,0.97,-1,-1,-1
26,14,616.91,191.96,89.90,248.54,0.99,-1,-1,-1
26,15,145.56,211.60,162.86,388.72,1.00,-1,-1,-1
26,11,304.29,212.24,121.17,292.85,1.00,-1,-1,-1
26,12,605.85,140.14,49.17,116.87,0.94,-1,-1,-1
26,20,1.51,279.36,44.74,190.77,0.96,-1,-1,-1
26,3,261.32,178.05,112.91,142.19,0.96,-1,-1,-1
26,9,682.19,253.90,95.05,242.20,0.99,-1,-1,-1
27,1,443.76,213.23,117.00,259.88,1.00,-1,-1,-1
27,2,967.09,199.02,224.67,514.99,1.00,-1,-1,-1
27,4,770.19,227.99,100.61,268.80,1.00,-1,-1,-1
27,7,564.64,261.83,107.67,245.73,1.00,-1,-1,-1
27,8,398.71,307.11,74.78,205.36,0.99,-1,-1,-1
27,13,551.19,164.47,36.74,105.38,0.97,-1,-1,-1
27,14,616.95,191.15,89.06,247.35,0.99,-1,-1,-1
27,15,144.30,210.12,165.19,386.78,1.00,-1,-1,-1
27,11,306.91,210.67,119.39,290.90,1.00,-1,-1,-1
27,12,604.95,139.85,48.73,115.79,0.93,-1,-1,-1
27,20,1.75,278.71,44.98,190.68,0.97,-1,-1,-1
27,3,258.63,176.27,118.69,154.32,0.96,-1,-1,-1
27,9,681.86,253.03,94.30,241.43,0.99,-1,-1,-1
28,1,444.75,212.01,115.51,257.47,1.00,-1,-1,-1
28,2,967.51,198.71,224.72,515.30,1.00,-1,-1,-1
28,4,769.88,227.08,99.95,268.36,0.99,-1,-1,-1
28,7,565.29,263.26,106.68,243.73,1.00,-1,-1,-1
28,8,402.33,307.16,74.36,205.55,0.99,-1,-1,-1
28,13,551.01,164.04,37.09,105.72,0.96,-1,-1,-1
28,14,618.30,188.21,88.75,247.59,0.99,-1,-1,-1
28,15,144.89,208.29,167.53,386.82,1.00,-1,-1,-1
28,11,309.47,204.80,121.48,298.07,1.00,-1,-1,-1
28,20,1.75,277.85,45.24,190.68,0.97,-1,-1,-1
28,3,259.67,176.12,116.24,156.83,0.96,-1,-1,-1
28,9,682.44,253.40,93.24,239.81,0.99,-1,-1,-1
28,5,674.26,144.93,48.03,109.58,0.92,-1,-1,-1
29,1,446.79,210.94,114.92,257.30,1.00,-1,-1,-1
29,2,967.65,197.96,224.73,516.04,1.00,-1,-1,-1
29,4,771.37,226.11,99.78,269.50,0.99,-1,-1,-1
29,7,566.26,263.80,105.53,242.34,1.00,-1,-1,-1
29,8,404.00,304.59,74.74,206.31,0.99,-1,-1,-1
29,13,551.36,162.58,37.07,105.20,0.93,-1,-1,-1
29,14,619.07,185.81,89.42,249.68,0.99,-1,-1,-1
29,15,147.75,208.98,167.36,384.26,1.00,-1,-1,-1
29,11,312.39,201.31,122.86,301.35,1.00,-1,-1,-1
29,20,2.12,276.91,45.94,192.05,0.96,-1,-1,-1
29,3,264.36,172.93,113.14,156.38,0.95,-1,-1,-1
29,9,684.29,253.57,92.92,239.21,0.99,-1,-1,-1
29,5,670.43,142.53,50.40,111.68,0.91,-1,-1,-1
29,16,739.12,139.77,71.40,158.99,0.92,-1,-1,-1
30,1,447.76,209.92,113.53,254.63,1.00,-1,-1,-1
30,2,968.66,198.37,224.12,515.64,1.00,-1,-1,-1
30,4,772.87,227.09,98.45,267.29,1.00,-1,-1,-1
30,7,566.51,265.33,104.62,240.52,1.00,-1,-1,-1
30,8,410.56,306.98,74.19,202.65,0.99,-1,-1,-1
30,13,550.69,163.36,36.64,103.02,0.94,-1,-1,-1
30,14,617.55,179.66,89.94,251.81,0.99,-1,-1,-1
30,15,148.38,209.96,167.00,382.72,1.00,-1,-1,-1
30,11,313.65,201.98,120.94,298.60,0.99,-1,-1,-1
30,20,3.37,277.28,45.96,189.24,0.97,-1,-1,-1
30,9,685.34,253.66,92.09,236.34,0.99,-1,-1,-1
30,5,665.44,140.44,53.28,115.63,0.94,-1,-1,-1
31,1,448.87,209.59,112.14,252.36,0.99,-1,-1,-1
